step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_cars_present,system_accumulated_waiting_time (100),system_accumulated_mean_waiting_time (100),system_accumulated_waiting_time (delta),system_accumulated_mean_waiting_time (delta),agents_total_stopped,agents_total_accumulated_waiting_time (100),agents_total_accumulated_waiting_time (delta),agents_mean_speed,agents_mean_waiting_time (100),agents_mean_waiting_time (delta),agents_cars_present,Col3_1_stopped,Col3_1_accumulated_waiting_time,Col3_1_average_speed,Col3_2_stopped,Col3_2_accumulated_waiting_time,Col3_2_average_speed,Col3_3_stopped,Col3_3_accumulated_waiting_time,Col3_3_average_speed
256.0,15,161.0,2.367647058823529,6.227353162928945,68.0,1105.0,16.25,0.0,0.0,13.0,334.0,0.0,2.268389045429985,11.133333333333333,11.133333333333333,30.0,9.0,119.0,0.0323523637391852,4.0,215.0,0.2451667690407517,0.0,0.0,1.0
264.0,19,189.0,2.82089552238806,5.636695436083973,67.0,1104.0,16.47761194029851,0.0,0.0,12.0,397.0,63.0,3.11207675168387,12.40625,12.40625,32.0,7.0,167.0,0.2790705186978109,5.0,228.0,0.0757679052710878,0.0,2.0,0.9541129907935618
272.0,30,358.0,5.188405797101449,4.556629128424769,69.0,1203.0,17.434782608695652,99.0,1.434782608695652,27.0,572.0,175.0,1.2938552824444316,14.3,14.3,40.0,11.0,239.0,0.0790279923584488,16.0,333.0,0.0706963070504989,0.0,0.0,0.357661371701545
280.0,25,291.0,3.9863013698630136,5.637037859572823,73.0,1331.0,18.232876712328768,128.0,1.7534246575342465,24.0,666.0,94.0,2.7878139682276264,15.488372093023257,15.488372093023257,43.0,3.0,157.0,0.1888864002407378,19.0,493.0,0.1308082635687467,2.0,16.0,0.5659294507417683
288.0,22,207.0,2.9571428571428573,5.284318457286906,70.0,1277.0,18.242857142857144,0.0,0.0,22.0,548.0,0.0,1.7362916411215448,13.7,13.7,40.0,6.0,87.0,0.1604438422055877,11.0,418.0,0.1759270622130196,5.0,43.0,0.0640441520695581
296.0,10,59.0,0.8082191780821918,7.460827019574489,73.0,1191.0,16.315068493150687,0.0,0.0,8.0,302.0,0.0,3.865920461502638,11.185185185185183,11.185185185185183,27.0,5.0,38.0,0.2428418817225086,3.0,255.0,0.3425836368164684,0.0,9.0,0.3356953329628082
304.0,10,129.0,1.7916666666666667,8.824351506328778,72.0,1135.0,15.76388888888889,0.0,0.0,8.0,192.0,0.0,6.048856283549076,8.0,8.0,24.0,4.0,58.0,0.2754471573482877,4.0,131.0,0.4508809669931767,0.0,3.0,0.9318345518851362
312.0,13,87.0,1.2253521126760565,7.186125115966712,71.0,1042.0,14.67605633802817,0.0,0.0,12.0,154.0,0.0,3.429337706765321,5.923076923076923,5.923076923076923,26.0,2.0,4.0,0.2652948778993647,10.0,150.0,0.1911407839586638,0.0,0.0,0.5691836671846268
320.0,14,101.0,1.463768115942029,6.962813150954907,69.0,892.0,12.92753623188406,0.0,0.0,14.0,210.0,56.0,3.706463801191133,6.176470588235294,6.176470588235294,34.0,2.0,11.0,0.1278649171291663,12.0,199.0,0.1521675933849247,0.0,0.0,0.762021367628301
328.0,4,16.0,0.2461538461538461,8.090889414950395,65.0,803.0,12.353846153846154,0.0,0.0,3.0,148.0,0.0,5.718641965087847,6.434782608695652,6.434782608695652,23.0,1.0,4.0,0.6630588923138965,2.0,141.0,0.2209867226302239,0.0,3.0,0.7827115992621693
336.0,8,65.0,1.0655737704918034,9.014794948224282,61.0,653.0,10.704918032786884,0.0,0.0,6.0,80.0,0.0,3.608776599932536,6.153846153846154,6.153846153846154,13.0,4.0,29.0,0.0025816737015933,2.0,51.0,0.4026189613047563,0.0,0.0,0.5622395037311293
344.0,6,45.0,0.7627118644067796,8.653312815871354,59.0,580.0,9.830508474576272,0.0,0.0,4.0,65.0,0.0,6.369544334703296,4.333333333333333,4.333333333333333,15.0,2.0,25.0,0.4716492309768352,2.0,34.0,0.3226635785251538,0.0,6.0,0.9370325470810849
352.0,8,41.0,0.6833333333333333,7.359392220676956,60.0,585.0,9.75,5.0,0.0833333333333333,5.0,86.0,21.0,5.343469671958708,3.739130434782609,3.739130434782609,23.0,0.0,5.0,0.5591446234715314,4.0,70.0,0.3480031228991621,1.0,11.0,0.4900197549985139
360.0,9,54.0,0.8181818181818182,8.211013033527347,66.0,634.0,9.606060606060606,49.0,0.7424242424242424,6.0,76.0,0.0,5.87814673061897,3.619047619047619,3.619047619047619,21.0,2.0,7.0,0.3288429057283165,2.0,56.0,0.5047000074910489,2.0,13.0,0.5036280034137257
368.0,10,115.0,1.9166666666666667,9.356903069864272,60.0,462.0,7.7,0.0,0.0,6.0,112.0,36.0,5.911173813325194,7.466666666666667,7.466666666666667,15.0,1.0,18.0,0.6578032727289175,4.0,73.0,0.1919561095086052,1.0,21.0,0.479644462708509
376.0,12,132.0,2.095238095238096,8.282823904734933,63.0,484.0,7.682539682539683,22.0,0.3492063492063492,11.0,195.0,83.0,4.734453333350706,8.125,8.125,24.0,4.0,56.0,0.2811130777231191,4.0,98.0,0.2735469572290294,3.0,41.0,0.5048782919601732
384.0,11,129.0,2.3035714285714284,7.144477166210929,56.0,417.0,7.446428571428571,0.0,0.0,11.0,161.0,0.0,4.6577161552447,6.1923076923076925,6.1923076923076925,26.0,3.0,49.0,0.3125160919405921,3.0,41.0,0.5323482371412054,5.0,71.0,0.3252232143930689
392.0,17,106.0,1.7377049180327868,6.962601573167669,61.0,445.0,7.295081967213115,28.0,0.4590163934426229,15.0,142.0,0.0,3.553947818798686,5.68,5.68,25.0,2.0,1.0,0.5585374746763492,6.0,68.0,0.1341234753465297,7.0,73.0,0.1636131094793125
400.0,7,31.0,0.4696969696969697,8.684911293313975,66.0,522.0,7.909090909090909,77.0,1.1666666666666667,6.0,105.0,0.0,6.0266929318592455,4.565217391304348,4.565217391304348,23.0,3.0,9.0,0.5203671589903113,3.0,64.0,0.4853930595348731,0.0,32.0,0.3567300043794786
408.0,8,33.0,0.4647887323943662,8.5900743511204,71.0,502.0,7.070422535211268,0.0,0.0,5.0,67.0,0.0,3.913513300536206,3.7222222222222223,3.7222222222222223,18.0,2.0,19.0,0.2470576298874197,3.0,48.0,0.2647442232052117,0.0,0.0,0.7720123192129414
416.0,14,86.0,1.2112676056338028,7.267842747561299,71.0,558.0,7.859154929577465,56.0,0.7887323943661971,7.0,99.0,32.0,4.389848756999501,4.714285714285714,4.714285714285714,21.0,3.0,35.0,0.2793267451352895,4.0,58.0,0.2311306021319009,0.0,6.0,0.6909774403839579
424.0,17,107.0,1.5070422535211268,6.495960241898567,71.0,619.0,8.71830985915493,61.0,0.8591549295774648,9.0,102.0,3.0,3.138303970605678,5.1,5.1,20.0,1.0,8.0,0.1866657446703125,7.0,76.0,0.2607968047411271,1.0,18.0,0.2040080267552053
432.0,11,80.0,1.1940298507462686,7.672037287002661,67.0,617.0,9.208955223880595,0.0,0.0,5.0,99.0,0.0,5.610595347066587,6.1875,6.1875,16.0,2.0,23.0,0.4613895890361695,2.0,65.0,0.4158959071395881,1.0,11.0,0.4797658722546258
440.0,14,137.0,1.8767123287671232,8.067152505032753,73.0,671.0,9.191780821917808,54.0,0.7397260273972602,8.0,108.0,9.0,5.506054933150685,5.142857142857143,5.142857142857143,21.0,4.0,54.0,0.3714542741587532,2.0,31.0,0.5811324017568394,2.0,23.0,0.3300347971541117
448.0,17,152.0,2.1714285714285717,6.657716534958316,70.0,705.0,10.071428571428571,34.0,0.4857142857142857,12.0,195.0,87.0,4.167607420979502,8.478260869565217,8.478260869565217,23.0,7.0,98.0,0.1701071535189805,4.0,66.0,0.4391447108375308,1.0,31.0,0.4155749365982977
456.0,11,89.0,1.328358208955224,6.6567112247432485,67.0,726.0,10.835820895522389,21.0,0.3134328358208955,3.0,54.0,0.0,5.3220586926345455,2.7,2.7,20.0,1.0,40.0,0.3334943662641647,0.0,12.0,0.5705687769674681,2.0,2.0,0.3681576252584751
464.0,18,117.0,1.6714285714285717,7.112340461450628,70.0,789.0,11.271428571428572,63.0,0.9,10.0,71.0,17.0,3.2196139765785645,3.55,3.55,20.0,5.0,43.0,0.2547377336081302,5.0,28.0,0.137784555345377,0.0,0.0,0.98068563331271
472.0,18,119.0,1.9508196721311477,6.273696588445174,61.0,664.0,10.885245901639344,0.0,0.0,12.0,206.0,135.0,4.79679328925091,8.24,8.24,25.0,3.0,84.0,0.3309763735308746,8.0,120.0,0.235004551893701,1.0,2.0,0.7224045364874229
480.0,8,104.0,1.7049180327868851,8.29055959850423,61.0,664.0,10.885245901639344,0.0,0.0,4.0,145.0,0.0,5.6306737939111935,9.666666666666666,9.666666666666666,15.0,3.0,86.0,0.4691498920697547,1.0,59.0,0.4070401967211416,0.0,0.0,0.1590678452572363
488.0,14,157.0,2.754385964912281,7.398845364774348,57.0,552.0,9.68421052631579,0.0,0.0,8.0,160.0,15.0,3.0061326674184063,10.666666666666666,10.666666666666666,15.0,4.0,84.0,0.0040410616165472,4.0,76.0,0.2706868183256453,0.0,0.0,0.643909937737608
496.0,8,83.0,1.4067796610169492,8.773380885151461,59.0,546.0,9.254237288135592,0.0,0.0,5.0,149.0,0.0,8.004441140732407,9.933333333333334,9.933333333333334,15.0,3.0,116.0,0.5229142003278117,1.0,26.0,0.5880817338801198,1.0,7.0,0.6592346062229301
504.0,9,97.0,1.7321428571428572,8.872169802912746,56.0,516.0,9.214285714285714,0.0,0.0,6.0,148.0,0.0,5.958321680129948,9.25,9.25,16.0,5.0,135.0,0.2437104512088287,1.0,6.0,0.5589368008728545,0.0,7.0,0.9281391670275004
512.0,13,137.0,2.795918367346939,7.821828260536897,49.0,546.0,11.142857142857142,30.0,0.6122448979591837,11.0,231.0,83.0,3.642322336631536,12.833333333333334,12.833333333333334,18.0,5.0,148.0,0.1942091353205305,5.0,77.0,0.2113271188774492,1.0,6.0,0.5991338016883252
520.0,12,100.0,2.0408163265306123,6.850603806865856,49.0,570.0,11.63265306122449,24.0,0.4897959183673469,11.0,187.0,0.0,4.350368574100803,8.904761904761905,8.904761904761905,21.0,2.0,34.0,0.4258920733938322,8.0,144.0,0.2736624607362325,1.0,9.0,0.4685442125380381
528.0,18,179.0,3.58,6.1797740768397365,50.0,609.0,12.18,39.0,0.78,17.0,289.0,102.0,3.064331651335375,11.115384615384617,11.115384615384617,26.0,4.0,49.0,0.345832519917563,12.0,240.0,0.1787357496992924,1.0,0.0,0.0
536.0,18,308.0,5.6,6.9238014657876,55.0,714.0,12.981818181818182,105.0,1.9090909090909087,17.0,400.0,111.0,2.645682659835781,17.391304347826086,17.391304347826086,23.0,2.0,49.0,0.3014987646681221,15.0,351.0,0.1108161941507856,0.0,0.0,0.9910986885201098
544.0,3,10.0,0.1694915254237288,7.086053444562223,59.0,812.0,13.76271186440678,98.0,1.6610169491525424,3.0,197.0,0.0,4.031503334607904,8.565217391304348,8.565217391304348,23.0,2.0,21.0,0.1898571154640319,0.0,172.0,0.355382501688179,1.0,4.0,0.1309411421272469
552.0,20,72.0,1.1076923076923078,6.062808358741845,65.0,788.0,12.123076923076924,0.0,0.0,13.0,228.0,31.0,1.7831154438542451,9.91304347826087,9.91304347826087,23.0,1.0,6.0,0.3251817771791432,11.0,210.0,0.0434138281104778,1.0,12.0,0.3801436760573862
560.0,23,231.0,3.5,6.322209862544254,66.0,936.0,14.181818181818182,148.0,2.242424242424242,19.0,386.0,158.0,3.2194656823583645,12.866666666666667,12.866666666666667,30.0,1.0,17.0,0.5171221673304041,17.0,337.0,0.158513077027045,1.0,32.0,0.4453207964144823
568.0,11,112.0,1.5774647887323945,7.007241648555218,71.0,991.0,13.95774647887324,55.0,0.7746478873239436,6.0,198.0,0.0,3.8307142428670793,7.333333333333333,7.333333333333333,27.0,1.0,29.0,0.4908481756215282,5.0,165.0,0.2154613432308392,0.0,4.0,0.6113468887465978
576.0,10,118.0,1.5733333333333333,8.543371505000163,75.0,1019.0,13.586666666666666,28.0,0.3733333333333333,6.0,107.0,0.0,5.146800611309137,5.35,5.35,20.0,4.0,48.0,0.2002440417084966,2.0,59.0,0.4356359204993987,0.0,0.0,0.9170550797834184
584.0,20,233.0,3.2816901408450705,7.574778651491016,71.0,1058.0,14.901408450704226,39.0,0.5492957746478874,12.0,207.0,100.0,3.827942490298702,8.625,8.625,24.0,4.0,86.0,0.4016060925176415,8.0,115.0,0.1378756239239024,0.0,6.0,0.9373277419015918
592.0,13,217.0,3.1449275362318843,8.030883319104527,69.0,982.0,14.231884057971014,0.0,0.0,7.0,146.0,0.0,5.880345062296195,5.615384615384615,5.615384615384615,26.0,2.0,25.0,0.5681915626072358,5.0,121.0,0.266013782426414,0.0,0.0,0.7401295759272984
600.0,21,146.0,1.9210526315789476,6.241203305519432,76.0,961.0,12.644736842105264,0.0,0.0,13.0,147.0,1.0,3.8476226053344167,4.741935483870968,4.741935483870968,31.0,5.0,41.0,0.3231049500945998,8.0,106.0,0.2180732563010159,0.0,0.0,0.4894925817157399
608.0,18,123.0,1.5375,6.822152104160935,80.0,890.0,11.125,0.0,0.0,10.0,225.0,78.0,3.5834772161661106,9.375,9.375,24.0,5.0,98.0,0.3499441817921442,5.0,127.0,0.2436238097018757,0.0,0.0,1.0
616.0,17,187.0,2.308641975308642,8.987364644924927,81.0,907.0,11.197530864197532,17.0,0.2098765432098765,9.0,223.0,0.0,6.001940984213809,10.61904761904762,10.61904761904762,21.0,6.0,122.0,0.2968811301529064,3.0,101.0,0.5298296334508195,0.0,0.0,0.956132509935581
624.0,17,313.0,4.173333333333333,8.312578287038848,75.0,972.0,12.96,65.0,0.8666666666666667,10.0,264.0,41.0,6.164300076065863,13.2,13.2,20.0,6.0,137.0,0.3243392599789811,4.0,117.0,0.4037388967814628,0.0,10.0,0.9733746011085364
632.0,16,227.0,3.1527777777777777,7.202243032515927,72.0,924.0,12.833333333333334,0.0,0.0,6.0,122.0,0.0,5.831953953861435,5.809523809523809,5.809523809523809,21.0,4.0,92.0,0.3226727425903024,2.0,30.0,0.319154127162697,0.0,0.0,0.982189430010416
640.0,17,164.0,2.411764705882353,7.050637786273277,68.0,785.0,11.544117647058824,0.0,0.0,12.0,234.0,112.0,4.301693709268714,10.636363636363637,10.636363636363637,22.0,7.0,182.0,0.201256239549138,5.0,52.0,0.2580300998310335,0.0,0.0,0.7440142002900102
648.0,19,238.0,3.5522388059701493,6.990554728775427,67.0,866.0,12.92537313432836,81.0,1.208955223880597,5.0,318.0,84.0,7.085527397333426,19.875,19.875,16.0,4.0,200.0,0.1959999587776848,1.0,89.0,0.6563070316509378,0.0,29.0,0.9252073737487092
656.0,11,202.0,3.15625,8.05041868852549,64.0,832.0,13.0,0.0,0.0,6.0,169.0,0.0,4.017110334451869,14.083333333333334,14.083333333333334,12.0,2.0,135.0,0.0957192411033336,2.0,24.0,0.4681238178323421,2.0,10.0,0.3047596299089029
664.0,16,235.0,3.73015873015873,6.946152474689259,63.0,886.0,14.063492063492063,54.0,0.8571428571428571,9.0,293.0,124.0,3.787033134880559,18.3125,18.3125,16.0,5.0,185.0,0.1347725443406618,4.0,108.0,0.4170230094627348,0.0,0.0,1.0
672.0,20,335.0,5.403225806451613,6.282819145563299,62.0,922.0,14.870967741935484,36.0,0.5806451612903226,9.0,365.0,72.0,4.594822608287575,15.208333333333334,15.208333333333334,24.0,7.0,247.0,0.2828386721218665,2.0,118.0,0.3505963816639688,0.0,0.0,0.8141241361414775
680.0,19,216.0,3.3230769230769237,6.375689077298555,65.0,994.0,15.292307692307691,72.0,1.1076923076923078,12.0,256.0,0.0,4.539076722991709,9.48148148148148,9.48148148148148,27.0,5.0,136.0,0.2717458567659634,7.0,120.0,0.3193277456392687,0.0,0.0,0.6535140236829791
