step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_cars_present,system_accumulated_waiting_time (100),system_accumulated_mean_waiting_time (100),system_accumulated_waiting_time (delta),system_accumulated_mean_waiting_time (delta),agents_total_stopped,agents_total_accumulated_waiting_time (100),agents_total_accumulated_waiting_time (delta),agents_mean_speed,agents_mean_waiting_time (100),agents_mean_waiting_time (delta),agents_cars_present,Ing1_1_stopped,Ing1_1_accumulated_waiting_time,Ing1_1_average_speed
0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,0,0,0.0,1.0
8.0,0,0.0,0.0,11.81725066108629,1,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,0,0,0.0,1.0
16.0,0,0.0,0.0,7.819724897795864,6,0.0,0.0,0.0,0.0,0,0.0,0.0,7.879119778051972,0.0,0.0,3,0,0.0,0.5261183445542165
24.0,1,0.0,0.0,8.718107757474936,9,0.0,0.0,0.0,0.0,0,0.0,0.0,10.453952276665822,0.0,0.0,3,0,0.0,0.7130886145925599
32.0,1,2.0,0.15384615384615385,8.824872036610051,13,2.0,0.15384615384615385,2.0,0.15384615384615385,1,2.0,2.0,7.316523545010956,0.3333333333333333,0.3333333333333333,6,1,2.0,0.531318227849332
40.0,1,0.0,0.0,8.852120161594073,17,5.0,0.29411764705882354,3.0,0.17647058823529413,1,0.0,0.0,7.866938087027382,0.0,0.0,9,1,0.0,0.5539986566732411
48.0,1,1.0,0.05555555555555555,10.506207635550021,18,1.0,0.05555555555555555,0.0,0.0,0,0.0,0.0,9.693283112575912,0.0,0.0,8,0,0.0,0.7041585699803391
56.0,3,11.0,0.5789473684210527,9.262573940751402,19,11.0,0.5789473684210527,10.0,0.5263157894736842,1,0.0,0.0,8.03377749256332,0.0,0.0,10,1,0.0,0.6092350071769769
64.0,2,5.0,0.2777777777777778,7.347691869654071,18,33.0,1.8333333333333333,22.0,1.2222222222222223,2,11.0,11.0,6.04402364168842,1.1,1.1,10,2,11.0,0.44952751383940504
72.0,0,0.0,0.0,9.421410619992818,21,20.0,0.9523809523809523,0.0,0.0,0,0.0,0.0,8.246489765971138,0.0,0.0,10,0,0.0,0.5591804035468615
