step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_cars_present,system_accumulated_waiting_time (100),system_accumulated_mean_waiting_time (100),system_accumulated_waiting_time (delta),system_accumulated_mean_waiting_time (delta),agents_total_stopped,agents_total_accumulated_waiting_time (100),agents_total_accumulated_waiting_time (delta),agents_mean_speed,agents_mean_waiting_time (100),agents_mean_waiting_time (delta),agents_cars_present,Ing1_1_stopped,Ing1_1_accumulated_waiting_time,Ing1_1_average_speed
16.0,0,0.0,0.0,7.112385630022767,6,0.0,0.0,0.0,0.0,0,0.0,0.0,7.442042063184393,0.0,0.0,3,0,0.0,0.5589811071443226
24.0,2,5.0,0.5555555555555556,6.051058843905479,9,5.0,0.5555555555555556,5.0,0.5555555555555556,1,5.0,5.0,7.192118695474133,1.25,1.25,4,1,5.0,0.5577939088744152
32.0,2,15.0,1.0714285714285714,6.773932117604978,14,15.0,1.0714285714285714,10.0,0.7142857142857143,2,15.0,10.0,5.293769286229662,1.875,1.875,8,2,15.0,0.3720100328750557
40.0,2,0.0,0.0,8.393055339971834,20,25.0,1.25,10.0,0.5,2,0.0,0.0,7.029726136707048,0.0,0.0,8,2,0.0,0.5148878420375246
48.0,2,5.0,0.238095238095238,9.61845874483101,21,30.0,1.4285714285714286,5.0,0.238095238095238,0,0.0,0.0,8.667328161513318,0.0,0.0,8,0,0.0,0.6544818610511378
56.0,4,26.0,1.238095238095238,8.862078981834241,21,30.0,1.4285714285714286,0.0,0.0,2,5.0,5.0,7.244503871242721,0.4545454545454545,0.4545454545454545,11,2,5.0,0.5234382588067095
64.0,2,7.0,0.3888888888888889,8.224747523684355,18,43.0,2.388888888888889,13.0,0.7222222222222222,2,7.0,2.0,6.301159474336163,0.7,0.7,10,2,7.0,0.4566586044624373
72.0,1,1.0,0.0476190476190476,8.641308722363632,21,17.0,0.8095238095238095,0.0,0.0,0,0.0,0.0,7.827769045192948,0.0,0.0,9,0,0.0,0.5954638180269226
80.0,3,2.0,0.0869565217391304,8.143369421221148,23,16.0,0.6956521739130435,0.0,0.0,3,2.0,2.0,5.982503974821615,0.1538461538461538,0.1538461538461538,13,3,2.0,0.4419248142132151
88.0,5,14.0,0.6363636363636364,5.719813485397558,22,21.0,0.9545454545454546,5.0,0.2272727272727272,5,16.0,14.0,3.5025930594589973,1.0,1.0,16,5,16.0,0.2444747518730992
96.0,4,5.0,0.238095238095238,4.640941873832479,21,53.0,2.523809523809524,32.0,1.5238095238095235,4,19.0,3.0,3.534573422681023,1.3571428571428572,1.3571428571428572,14,4,19.0,0.2527181448276885
104.0,0,0.0,0.0,6.049889198522387,26,60.0,2.3076923076923075,7.0,0.2692307692307692,0,17.0,0.0,2.951877314116013,1.0625,1.0625,16,0,17.0,0.1996587341339691
112.0,4,14.0,0.6363636363636364,3.1911318477449275,22,38.0,1.7272727272727273,0.0,0.0,4,31.0,14.0,2.28138011444564,1.55,1.55,20,4,31.0,0.1663298346778016
120.0,4,18.0,0.72,4.398291844935331,25,79.0,3.16,41.0,1.64,4,48.0,17.0,2.5689136893758766,2.526315789473684,2.526315789473684,19,4,48.0,0.1879360936353582
128.0,1,1.0,0.0384615384615384,4.966849349018004,26,69.0,2.6538461538461537,0.0,0.0,1,26.0,0.0,2.4924371980375293,1.7333333333333334,1.7333333333333334,15,1,26.0,0.1885055869892854
136.0,3,9.0,0.36,5.215662874025615,25,71.0,2.84,2.0,0.08,3,32.0,6.0,1.8980041356867905,2.1333333333333333,2.1333333333333333,15,3,32.0,0.1404922613391765
144.0,4,14.0,0.5185185185185185,5.46277104456209,27,64.0,2.3703703703703702,0.0,0.0,3,36.0,4.0,3.2294451721564275,2.25,2.25,16,3,36.0,0.2217012797575028
152.0,3,25.0,0.925925925925926,6.450439391467508,27,76.0,2.814814814814815,12.0,0.4444444444444444,1,26.0,0.0,4.682660755218548,1.8571428571428568,1.8571428571428568,14,1,26.0,0.3405098571942893
160.0,3,38.0,1.4074074074074074,7.59404976030998,27,82.0,3.037037037037037,6.0,0.2222222222222222,2,28.0,2.0,4.292693357076416,1.8666666666666667,1.8666666666666667,15,2,28.0,0.3293529590163472
168.0,3,10.0,0.4761904761904761,5.320436212717236,21,62.0,2.952380952380953,0.0,0.0,3,14.0,0.0,3.3854643031393343,0.9333333333333332,0.9333333333333332,15,3,14.0,0.2536446617610531
176.0,5,15.0,0.8333333333333334,4.175071267779789,18,99.0,5.5,37.0,2.055555555555556,5,31.0,17.0,1.2249533549650329,2.583333333333333,2.583333333333333,12,5,31.0,0.0943234514046313
184.0,0,0.0,0.0,6.276196197306519,16,75.0,4.6875,0.0,0.0,0,21.0,0.0,3.8704454174497966,3.0,3.0,7,0,21.0,0.2963566387813393
192.0,0,0.0,0.0,8.269322720638698,13,48.0,3.692307692307693,0.0,0.0,0,15.0,0.0,3.9635819073581593,2.5,2.5,6,0,15.0,0.3135097038409372
200.0,1,4.0,0.5,8.969128949232363,8,23.0,2.875,0.0,0.0,1,5.0,0.0,6.127732299111332,1.6666666666666667,1.6666666666666667,3,1,5.0,0.4835319490160417
208.0,3,17.0,3.4,3.9772506170578494,5,21.0,4.2,0.0,0.0,3,18.0,13.0,1.9965336457366136,4.5,4.5,4,3,18.0,0.145824875366299
216.0,0,0.0,0.0,6.774082751910431,8,26.0,3.25,5.0,0.625,0,0.0,0.0,9.5709850407708,0.0,0.0,2,0,0.0,0.672612270862643
