step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_cars_present,system_accumulated_waiting_time (100),system_accumulated_mean_waiting_time (100),system_accumulated_waiting_time (delta),system_accumulated_mean_waiting_time (delta),agents_total_stopped,agents_total_accumulated_waiting_time (100),agents_total_accumulated_waiting_time (delta),agents_mean_speed,agents_mean_waiting_time (100),agents_mean_waiting_time (delta),agents_cars_present,Col3_1_stopped,Col3_1_accumulated_waiting_time,Col3_1_average_speed,Col3_2_stopped,Col3_2_accumulated_waiting_time,Col3_2_average_speed,Col3_3_stopped,Col3_3_accumulated_waiting_time,Col3_3_average_speed
8.0,1,0.0,0.0,5.116047790343873,4,0.0,0.0,0.0,0.0,1,0.0,0.0,4.505369043862447,0.0,0.0,2,0,0.0,1.0,0,0.0,1.0,1,0.0,0.3268124463580948
16.0,0,0.0,0.0,6.987318956965487,11,0.0,0.0,0.0,0.0,0,0.0,0.0,5.534552172771068,0.0,0.0,4,0,0.0,1.0,0,0.0,0.5441184040775258,0,0.0,0.525499812690749
24.0,1,0.0,0.0,8.272791463697715,17,2.0,0.1176470588235294,2.0,0.1176470588235294,0,0.0,0.0,5.967873678803671,0.0,0.0,3,0,0.0,0.093798116336793,0,0.0,0.9368411773922416,0,0.0,1.0
32.0,3,1.0,0.0416666666666666,8.870279544211686,24,3.0,0.125,1.0,0.0416666666666666,0,0.0,0.0,6.597454501978286,0.0,0.0,3,0,0.0,0.4482677495532168,0,0.0,0.7205931375175709,0,0.0,1.0
40.0,5,6.0,0.2,8.282548517794515,30,17.0,0.5666666666666667,14.0,0.4666666666666667,4,3.0,3.0,4.288388876618909,0.4285714285714285,0.4285714285714285,7,3,3.0,0.2308001346499951,1,0.0,0.4782283621680181,0,0.0,0.7573355720538923
48.0,6,2.0,0.05,8.697343427230274,40,22.0,0.55,5.0,0.125,4,9.0,6.0,7.160166169956917,0.6428571428571429,0.6428571428571429,14,1,4.0,0.6711535163685068,2,5.0,0.4955642222844756,1,0.0,0.0037574057701184
56.0,7,25.0,0.5952380952380952,9.039554547120956,42,58.0,1.380952380952381,36.0,0.8571428571428571,3,9.0,0.0,4.66349018207914,1.5,1.5,6,2,8.0,0.3069661440223297,1,1.0,0.4437455902689717,0,0.0,0.922991182139352
64.0,4,28.0,0.56,10.08947110648668,50,96.0,1.92,38.0,0.76,1,1.0,0.0,10.908776869204717,0.0833333333333333,0.0833333333333333,12,1,1.0,0.5984335620017812,0,0.0,0.9143149583811504,0,0.0,0.9519366232047176
72.0,11,44.0,0.8627450980392157,7.785037284780375,51,112.0,2.196078431372549,16.0,0.3137254901960784,5,17.0,16.0,4.774015040880607,1.2142857142857142,1.2142857142857142,14,3,9.0,0.002491266575237,1,8.0,0.4613420921785174,1,0.0,0.6035071110984747
80.0,7,42.0,0.7777777777777778,8.62858652000713,54,182.0,3.3703703703703702,70.0,1.2962962962962965,5,60.0,43.0,6.2748411097574,3.75,3.75,16,1,13.0,0.5550221729386147,4,47.0,0.3961133291285346,0,0.0,0.6951837842100793
88.0,9,59.0,1.0350877192982455,8.639954457166136,57,225.0,3.947368421052632,43.0,0.7543859649122807,5,82.0,22.0,5.406159125277041,6.307692307692308,6.307692307692308,13,3,14.0,0.0465959290782089,2,68.0,0.589119397693929,0,0.0,0.6146188477402827
96.0,6,23.0,0.3898305084745763,8.188295555447823,59,252.0,4.271186440677966,27.0,0.4576271186440678,2,21.0,0.0,6.768972779019251,1.4,1.4,15,0,9.0,0.7089003617238109,1,6.0,0.4245752162466015,1,6.0,0.3716196102998667
104.0,6,32.0,0.5925925925925926,9.655396805541567,54,248.0,4.592592592592593,0.0,0.0,3,31.0,10.0,8.099398036190065,2.583333333333333,2.583333333333333,12,2,22.0,0.5248442908011222,1,9.0,0.6428564684742653,0,0.0,0.902820394841876
112.0,13,74.0,1.3214285714285714,8.069469833991546,56,269.0,4.803571428571429,21.0,0.375,7,48.0,17.0,6.296576662499099,3.0,3.0,16,5,32.0,0.3033068774062599,2,16.0,0.536387405610259,0,0.0,0.991684883020063
120.0,7,110.0,1.7741935483870968,9.065803580752274,62,329.0,5.306451612903226,60.0,0.967741935483871,2,29.0,0.0,7.709171333913598,1.7058823529411764,1.7058823529411764,17,0,2.0,0.5082297624619497,1,25.0,0.6349583891914102,1,2.0,0.5699460207552115
128.0,10,153.0,2.467741935483871,8.021877214685691,62,353.0,5.693548387096774,24.0,0.3870967741935484,4,46.0,17.0,5.5758044541220855,3.2857142857142856,3.2857142857142856,14,2,13.0,0.4055852366089895,2,32.0,0.4041283989802083,0,1.0,0.93356118057506
136.0,9,125.0,1.984126984126984,8.069730666661087,63,405.0,6.428571428571429,52.0,0.8253968253968254,3,42.0,0.0,6.345063507374957,2.4705882352941178,2.4705882352941178,17,2,28.0,0.5025930345504541,1,14.0,0.4640977089207587,0,0.0,0.2963331234004523
144.0,9,62.0,1.0508474576271187,8.089527052063158,59,414.0,7.016949152542373,9.0,0.1525423728813559,3,22.0,0.0,6.258939904340264,1.5714285714285714,1.5714285714285714,14,0,0.0,0.4482012182177966,3,22.0,0.4708024691713457,0,0.0,0.6082254431683991
152.0,12,28.0,0.4444444444444444,7.930822963368662,63,448.0,7.111111111111111,34.0,0.5396825396825397,7,105.0,83.0,5.822322556713684,4.7727272727272725,4.7727272727272725,22,3,59.0,0.3302655350666841,3,46.0,0.4462508945014964,1,0.0,0.5028463973432616
