step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_cars_present,system_accumulated_waiting_time (100),system_accumulated_mean_waiting_time (100),system_accumulated_waiting_time (delta),system_accumulated_mean_waiting_time (delta),agents_total_stopped,agents_total_accumulated_waiting_time (100),agents_total_accumulated_waiting_time (delta),agents_mean_speed,agents_mean_waiting_time (100),agents_mean_waiting_time (delta),agents_cars_present,Ing1_1_stopped,Ing1_1_accumulated_waiting_time,Ing1_1_average_speed
0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,0,0,0.0,1.0
8.0,0,0.0,0.0,11.392585175787099,1,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,0,0,0.0,1.0
16.0,0,0.0,0.0,6.5241891981938345,6,0.0,0.0,0.0,0.0,0,0.0,0.0,7.035310305602331,0.0,0.0,3,0,0.0,0.514096896952094
24.0,1,0.0,0.0,8.924388102637959,10,0.0,0.0,0.0,0.0,0,0.0,0.0,10.309642855343805,0.0,0.0,3,0,0.0,0.7378882135824177
32.0,1,0.0,0.0,9.752875381469558,15,0.0,0.0,0.0,0.0,1,0.0,0.0,7.6764295545214,0.0,0.0,5,1,0.0,0.5237791076780229
40.0,1,0.0,0.0,9.564767925652077,16,0.0,0.0,0.0,0.0,1,0.0,0.0,8.250401420071253,0.0,0.0,8,1,0.0,0.5861179374666691
48.0,1,1.0,0.058823529411764705,9.850814658434771,17,1.0,0.058823529411764705,1.0,0.058823529411764705,0,0.0,0.0,8.925995477333,0.0,0.0,8,0,0.0,0.6446390846669684
56.0,0,0.0,0.0,10.41211691141814,18,3.0,0.16666666666666666,2.0,0.1111111111111111,0,0.0,0.0,8.485833119526312,0.0,0.0,8,0,0.0,0.6050184606316418
64.0,1,4.0,0.25,8.665363096986045,16,7.0,0.4375,4.0,0.25,0,0.0,0.0,9.782557833555018,0.0,0.0,6,0,0.0,0.7042843226378896
72.0,0,0.0,0.0,10.325160871928968,21,9.0,0.42857142857142855,2.0,0.09523809523809523,0,0.0,0.0,8.512247384877554,0.0,0.0,9,0,0.0,0.612322645890083
80.0,2,4.0,0.2,8.19368872755778,20,4.0,0.2,0.0,0.0,1,0.0,0.0,6.801950996196584,0.0,0.0,10,1,0.0,0.5267395228800063
88.0,6,21.0,0.9545454545454546,7.184964876231626,22,21.0,0.9545454545454546,17.0,0.7727272727272727,4,2.0,2.0,5.3185746868065005,0.15384615384615385,0.15384615384615385,13,4,2.0,0.38626396776135646
96.0,1,1.0,0.05,5.389733566418275,20,34.0,1.7,13.0,0.65,1,7.0,5.0,3.6434980776264587,0.4666666666666667,0.4666666666666667,15,1,7.0,0.2710001641130747
104.0,2,15.0,0.7142857142857143,5.830437218731385,21,27.0,1.2857142857142858,0.0,0.0,2,18.0,11.0,3.815487966969252,1.2,1.2,15,2,18.0,0.27205521043214304
112.0,1,2.0,0.09523809523809523,7.382922265836309,21,28.0,1.3333333333333333,1.0,0.047619047619047616,0,3.0,0.0,6.065335338768879,0.25,0.25,12,0,3.0,0.4321370909436622
120.0,0,0.0,0.0,7.710675252678437,22,30.0,1.3636363636363635,2.0,0.09090909090909091,0,3.0,0.0,5.018305733328531,0.23076923076923078,0.23076923076923078,13,0,3.0,0.3617157618271146
128.0,1,3.0,0.15,6.375266742041058,20,7.0,0.35,0.0,0.0,1,4.0,1.0,3.459983824358501,0.36363636363636365,0.36363636363636365,11,1,4.0,0.240000654412224
136.0,2,7.0,0.4117647058823529,7.06915806047584,17,16.0,0.9411764705882353,9.0,0.5294117647058824,0,0.0,0.0,5.599660718230253,0.0,0.0,6,0,0.0,0.4014217310015078
144.0,2,5.0,0.23809523809523808,7.1261336225184735,21,32.0,1.5238095238095237,16.0,0.7619047619047619,1,9.0,9.0,3.3343519556969747,1.2857142857142858,1.2857142857142858,7,1,9.0,0.23667053272425925
152.0,3,26.0,1.3,8.526850791519902,20,33.0,1.65,1.0,0.05,2,19.0,10.0,6.717510598936179,2.375,2.375,8,2,19.0,0.49055588409957407
160.0,4,20.0,1.1764705882352942,7.358490659396639,17,49.0,2.8823529411764706,16.0,0.9411764705882353,4,21.0,2.0,5.686854179823045,1.9090909090909092,1.9090909090909092,11,4,21.0,0.3982591752369014
168.0,1,1.0,0.05555555555555555,7.917074247138688,18,64.0,3.5555555555555554,15.0,0.8333333333333334,0,3.0,0.0,6.810715540096671,0.3333333333333333,0.3333333333333333,9,0,3.0,0.47792201979698123
176.0,3,12.0,0.8571428571428571,7.0650167289267785,14,48.0,3.4285714285714284,0.0,0.0,3,12.0,9.0,2.9048645257144043,1.7142857142857142,1.7142857142857142,7,3,12.0,0.1999707574661827
184.0,1,2.0,0.2222222222222222,5.840908137943318,9,26.0,2.888888888888889,0.0,0.0,0,0.0,0.0,0.6086630740051043,0.0,0.0,1,0,0.0,0.045962068082138395
192.0,0,0.0,0.0,11.758202982648415,7,21.0,3.0,0.0,0.0,0,0.0,0.0,10.057485389779321,0.0,0.0,1,0,0.0,0.786702544092117
200.0,0,0.0,0.0,11.311791288799164,3,2.0,0.6666666666666666,0.0,0.0,0,0.0,0.0,8.803972731903198,0.0,0.0,1,0,0.0,0.6515576992913656
208.0,1,0.0,0.0,8.532157167388299,3,0.0,0.0,0.0,0.0,1,0.0,0.0,6.71961392406058,0.0,0.0,2,1,0.0,0.49730006234818
216.0,0,0.0,0.0,9.484306070788724,6,0.0,0.0,0.0,0.0,0,0.0,0.0,10.368590248958208,0.0,0.0,2,0,0.0,0.6668101169779816
